,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
mouse1_lib2.final_cell_0220,-0.77846545,-0.7370579,-1.2470565,-1.0011373,-0.33600456,-1.7929474,-0.1728034,-0.50412554,0.51592636,1.7623245,0.8595431,-0.35225013,-0.28416288,0.5727121,1.1602263,-0.8810276,0.59280527,-0.3302208,-1.1565267,-0.8145827,-0.47166836,-0.7968761,-1.454941,0.56605136,0.62341726,-0.6403978,-0.2377288,-2.5295155,2.189003,0.76443464,-0.24361417,1.0735241,-0.57980704,0.8253021,-1.5197837,0.57182795,-1.1438043,-1.3677968,0.37475234,0.30378437,1.3150474,0.34128803,-1.4026923,-0.8055577,0.05435282,0.974354,-0.44192785,1.9166912,-0.21513057,0.55236167
mouse1_lib2.final_cell_0221,0.40853107,1.0699278,0.50480324,-0.12666416,0.7744256,0.23257813,0.5778966,0.94109917,0.53408957,-0.24825484,0.42663687,0.2852089,0.15286097,-0.37305963,-0.61210203,-1.0061171,0.34130025,-0.2517441,-0.17624357,0.18726367,-0.4278016,0.31543183,0.46121174,0.07459129,-0.2245248,0.11625422,0.40791145,0.62038106,0.12239966,-0.67806214,0.6681075,-0.026935369,-1.1313787,0.3063115,-0.37924755,-0.5372558,-0.3843029,0.4590874,0.029672265,-0.3372744,0.53040344,-1.1091816,0.951494,-0.2273453,0.5396447,-1.1592666,0.26144725,0.5531329,-0.38061088,0.19333436
mouse1_lib2.final_cell_0222,0.045144707,0.1738555,0.83894914,-0.8156597,0.4093194,-0.19372667,0.52011096,0.5383407,0.9862051,0.29269278,0.53109777,0.035804138,0.63214564,-0.4736346,-0.45718965,-0.99628377,-0.44635642,-0.6072462,-0.15661764,0.8011523,-0.6381244,-0.3100428,-0.34282672,-0.13994715,0.23583803,-0.04694929,-0.14579761,-0.5543201,0.44990504,-0.14362286,0.50945973,-0.016199842,-0.90153486,0.4879382,-0.11113393,-0.4195125,-1.0666039,0.6793843,0.29301548,-0.26017943,0.67361426,0.09565166,0.7654249,-0.06817964,0.18776554,-0.8567479,0.14170004,0.42930323,-0.30664003,-0.3121577
mouse1_lib2.final_cell_0223,0.3434779,-0.17988451,-1.9302132,0.8634901,-0.053670943,0.72830284,-0.29031014,0.14077866,-0.026186645,0.7067597,2.2918332,2.6863112,-1.9603288,0.6879661,0.69183624,-1.4397554,0.23447424,-0.67090446,-2.196436,-1.7070181,2.238669,1.1724875,-1.9884689,1.2610966,0.38214293,0.24552776,1.0960915,-1.7981855,2.0880837,-0.6484908,0.46861982,0.46723226,-2.9700372,1.062056,-3.4066863,0.87428206,0.41847625,-1.7992373,0.061454117,1.0135204,0.90375197,-0.9058088,-1.3986828,0.109493345,1.4200146,-0.2873238,-0.52420646,-1.0750947,-0.3344501,0.9373173
mouse1_lib2.final_cell_0224,-0.102236524,-0.22069864,0.24983077,-0.42156208,0.67685175,-0.05358337,1.0762014,0.357664,1.129017,-0.65783966,0.48057148,0.32111797,0.66634315,-0.06009978,-0.9950769,-1.0567627,0.11615668,0.6441842,-0.17843883,0.62381446,-0.762923,0.3364647,0.6008034,-0.67357314,0.06999621,0.60880816,0.42906854,0.8758206,-0.88240063,-0.2038333,0.68507886,-0.36643735,1.3747399,-0.5534283,0.37508437,-1.2707934,-1.0039872,0.84818655,-0.9493258,1.1811303,0.5108408,-1.1887403,0.9494567,-1.1775396,0.2672376,-1.1719251,-0.126575,0.66110885,0.06797509,-0.047080085
mouse1_lib2.final_cell_0225,0.73569566,-0.34487775,0.7815647,-0.97771686,0.13539368,1.082956,1.997159,0.46731874,0.7727601,-0.8635993,-0.4420677,0.090144545,0.6810214,-0.37688702,-1.264707,0.044718027,-0.6774725,0.85141355,0.64154947,0.21926323,-2.6084487,-0.0024719238,1.025321,-1.2291157,-0.19019741,0.224757,-0.68822765,-0.5427656,-0.49217904,-0.00036156178,0.75554776,0.30916813,0.36284393,0.78475225,1.2322383,-1.1793863,-2.667404,0.9001208,-2.303164,0.080376185,0.26287514,-1.5279517,2.150031,1.223091,-0.014030203,0.50466204,-1.9038224,0.8957595,-0.51854247,0.45392925
mouse1_lib2.final_cell_0226,-0.5470816,-1.1873493,-0.36339217,0.5624143,0.36098754,0.50610614,0.5542025,-1.5113647,0.77355087,0.093696326,-0.106137305,-0.95188785,0.9675985,-2.6443846,-1.9248328,-1.8268704,-1.7868979,1.3411533,1.8138611,0.7661984,0.3804791,-1.0772245,1.0942677,-0.33781025,2.777881,2.685921,-0.8654599,0.47832757,-1.3504665,0.18181042,0.80330384,-0.91783094,2.8091457,-0.10822663,-0.8909855,-0.75603837,-1.9720418,0.89244837,-1.9543344,0.124282934,-0.32393578,3.2166262,0.367496,-1.2226106,-0.77482677,0.62190866,0.46738994,0.07242487,1.0435421,-0.40666336
mouse1_lib2.final_cell_0227,0.15001038,0.39489308,-0.6190159,0.45394874,0.5360929,0.58670545,1.0573477,-0.054241087,-0.015461892,0.25713527,1.4619442,2.0389552,-0.6025846,0.24542505,0.004724294,-0.565976,0.35151118,0.12701139,-1.7613893,-1.6632018,0.081530824,2.0691187,-1.0560602,0.65723765,-0.76674443,0.27412957,1.4889746,-0.56719244,1.7538513,-1.0326893,0.5337726,0.39058638,-2.8848796,1.3301358,-2.0222256,0.5662237,-0.86206305,-1.1951396,-0.40724397,0.23228157,0.6630403,-0.25570273,-0.56641984,-0.066715,1.2255814,-0.47348487,-0.6053034,0.25678062,-0.8222523,0.8521953
mouse1_lib2.final_cell_0228,-0.66217506,-0.061263207,-0.33399284,0.7401965,0.49482793,-0.7412162,-0.5408321,-0.7527494,0.3690338,0.8206899,0.53097695,-1.2013988,0.50451076,-1.6122906,0.33497432,-0.81939656,-0.13676822,0.25097287,0.66551554,0.19255686,-0.7438851,0.53492147,0.36759686,0.9354075,0.08637448,0.22290814,0.018603921,0.55699766,0.14849973,-0.6931244,0.48309982,0.1811902,0.21575475,-0.28117874,-0.44740593,0.42099535,0.24224755,0.064888485,0.18537843,0.15126845,0.5915041,-0.0017421544,-0.7141964,-1.9789734,0.19695906,-0.34724438,1.2933304,0.968667,0.33417472,0.37389886
mouse1_lib2.final_cell_0229,-1.2986451,-0.9883923,0.62092745,0.6048681,0.05831456,0.56834555,1.2230921,-2.1437938,0.6195869,1.0640086,-0.2596583,-1.5652293,0.25528818,-0.81060356,0.37184104,0.73294926,-0.60169584,1.6580713,1.2111009,0.5859906,-2.3609247,-0.20558491,0.79987746,0.040966183,0.73228365,0.6661555,-1.7830749,-0.08553934,-0.93080294,0.24966027,0.7896019,0.98491704,1.3947484,0.0996135,0.026950449,0.28157455,-0.714332,1.217997,-2.2177682,1.4884238,-0.1765199,-0.72535527,-0.67126,-2.624778,0.38384154,-0.3602016,-0.49779648,0.80732185,1.022306,-0.15328379
mouse1_lib2.final_cell_0230,0.44076145,1.0847437,0.50039977,0.0759656,0.77917457,0.2091606,0.76836866,0.9670117,0.5968175,-0.3530386,0.33427897,0.37969437,0.2178646,-0.40015513,-0.8183043,-0.93185335,0.51158214,-0.1035853,-0.26360926,0.08192235,-0.52128553,0.32056683,0.35194674,-0.01338464,-0.107298225,0.0073967874,0.15326968,0.52971697,0.06776047,-0.2867787,0.61043,0.117747776,-0.9378501,0.3025397,-0.5724018,-0.4164034,-0.36232334,0.45406166,0.118183255,-0.26496217,0.5241333,-1.4985268,1.0110662,-0.16842665,0.64668274,-1.27715,0.20182827,0.58005524,-0.4296491,0.13112944
mouse1_lib2.final_cell_0231,-0.9025202,-0.30972347,-0.21984363,0.67967194,0.25362843,1.7105658,-0.08808624,-1.9620066,1.114686,1.0986263,0.31652743,-0.8145828,0.07984184,-1.7685132,-0.93193316,0.07583606,-0.5975435,1.3983762,0.52311134,-0.24038917,-0.99326813,0.06869951,0.11210288,0.21832144,1.307467,1.7799807,-1.0560598,-0.4583205,-0.5156587,-0.28865266,0.61852056,0.4270474,1.6073952,0.43664515,-1.2041905,0.38089925,-0.29873186,0.49649432,-1.1697527,0.7352942,0.06606874,0.63303447,-0.13302708,-2.065464,0.37165397,0.24030972,-0.28241235,1.087933,-0.012307465,-0.39541775
mouse1_lib2.final_cell_0232,-0.036986575,0.0062768273,2.4584658,-1.326596,0.83599365,0.37650242,0.8490351,0.94202113,0.58239675,-0.33187026,0.5479722,-0.2555413,0.67102647,-1.1428087,-0.817769,-3.1857045,0.06464935,-0.21427742,0.6331159,0.18275014,-1.6519792,0.36045122,-0.121499196,-0.3248612,-0.4774529,0.37989485,2.058209,0.6487888,-0.35257974,-0.97408104,0.6166684,-0.97662103,-1.0849707,-0.21333918,1.7888156,-1.3375816,-0.4716144,0.44026265,0.52896875,-0.018191658,0.24586767,-0.5817213,1.4323955,-1.5433779,0.46127778,-0.3240553,0.99070454,0.4996159,0.3213712,0.52820194
mouse1_lib2.final_cell_0233,-0.12944573,-1.167007,-1.7157657,-0.0711545,0.06597698,-1.9365869,-2.2657206,-0.30773723,0.5043265,0.837448,1.2751929,-0.52143085,0.36084867,1.2800405,0.21447292,-0.36265776,0.22908255,0.21010773,0.09992491,0.23481318,-0.82417864,0.5186016,-1.3402907,0.79619277,-0.5305379,-0.9098588,-0.34980965,-0.976216,1.5461506,0.5038428,-0.15665144,1.6385995,-0.069499284,0.97393155,-0.91855025,1.2394474,-0.91401374,-0.5080188,0.6733125,0.6518742,1.3058803,0.353819,-1.1635801,0.57737327,-0.33484718,0.21975243,0.012300879,-0.75740385,0.80595326,0.23096627
mouse1_lib2.final_cell_0234,-0.3422011,-0.5702117,-2.0014236,-0.56740445,0.12020028,-1.8135351,-0.69769293,0.046588305,0.2858472,0.81558573,1.2077093,-0.88908374,-0.07384133,0.9415069,0.37686512,-1.9472632,0.6071948,1.006103,0.64373696,0.32068774,-0.5704817,-0.31679523,-0.80488265,0.8902832,-0.7786272,-0.21926285,0.2852842,-0.29715127,0.7030858,0.025434136,0.22550741,1.0943934,-0.013999224,0.39779833,-0.84492934,1.471695,-0.22223216,-0.5331512,0.7609514,0.36595505,1.3078696,-0.37361717,-0.30104685,-0.40475863,-0.25533643,0.5469401,0.07238105,0.21673094,0.40928334,-0.6639011
mouse1_lib2.final_cell_0235,0.2159883,0.14067808,0.9922494,-0.27680245,0.8599926,1.7703218,0.3558516,0.44849432,0.95077205,-0.27894077,0.24536386,0.12441823,0.9789951,-0.757251,-1.5051243,0.31411535,-0.58277905,0.08609922,0.5642009,0.77303797,-1.4722433,-0.13399194,0.6253065,-0.63896525,0.67830056,0.1717097,-1.0164037,0.5510378,-1.0761721,-0.6982054,1.1362041,-0.32727268,-0.15676546,0.3915489,0.4218141,-0.52753145,-0.9930326,1.5902228,-0.18505305,-0.16352582,0.24374479,-0.50050783,1.4082439,-0.13846421,0.588061,-1.0366118,-0.4376167,0.77176315,0.015648097,-0.46945232
mouse1_lib2.final_cell_0236,0.26746416,0.31124848,0.7285046,-0.4235778,0.6694707,-0.0024466217,0.64920765,0.6576698,0.5030709,-0.32030022,0.12913167,-0.31362423,0.8841022,-0.70705897,-1.2636992,-0.56136143,0.09097018,0.19886443,0.7899216,0.5226392,-1.2391262,0.070619315,0.6262829,-0.26540145,-0.14407265,-0.015706643,-0.37503314,0.69674283,-0.45921385,-0.07417708,0.76636887,-0.08344415,-0.36305776,0.074166596,0.27043012,-0.18754084,-0.70465064,0.87536734,-0.27835077,-0.23974288,0.52920115,-0.71996605,0.8410487,0.0410026,0.23557764,-0.68131465,0.16888994,0.59343225,0.1886197,0.27747843
mouse1_lib2.final_cell_0237,0.48677397,-0.38262728,0.053602308,0.052577816,0.18767495,-0.22224346,0.7997702,-0.52569723,-0.19238658,-0.18219867,-0.13147026,-0.3680852,0.39767247,-1.2274194,0.41819796,-0.96250933,-0.59060574,0.47710454,1.3030008,0.38413113,-1.0346214,-0.38965714,1.4536275,0.15962988,0.48116997,0.35928857,-0.2238515,0.19245802,-0.18627107,-0.106252715,0.78441095,0.16515166,-0.109045565,0.1883075,0.89585626,-0.70832384,-0.26690233,0.45998976,-1.8392733,-0.42098445,0.2394343,-0.052512407,0.16866854,0.09871319,-0.13463661,-0.14986426,0.24490169,-0.26573455,-0.34376633,0.46043038
mouse1_lib2.final_cell_0238,0.43436188,1.3076756,0.5954306,-0.007699392,0.78420526,-0.059336275,0.63659465,1.1645503,0.6330369,-0.18776995,0.31686088,0.3201067,0.12885271,-0.14904836,-0.34373778,-0.7724679,0.45335877,-0.45760638,-0.3655413,0.5808536,0.041266844,0.03289777,0.47577035,0.104575515,-0.12445024,-0.09130922,0.03321135,0.5857706,0.19917357,-0.3858869,0.60917395,0.09665038,-1.3656123,0.324789,-0.4479247,-0.6219567,-0.32164773,0.43433526,-0.03740397,-0.3852861,0.4944324,-1.1589024,0.8242236,-0.11681533,0.508692,-1.625422,0.34748915,0.22294138,-0.3625535,0.05272162
mouse1_lib2.final_cell_0239,0.5114355,-0.16214783,-0.88589865,0.4258726,0.22817762,0.56654084,-0.14204717,0.48284623,0.042279042,0.49951503,1.7859712,1.8685331,-0.90998316,0.89388305,0.6451775,-0.83881634,0.27655306,-0.8865405,-1.8703351,-1.2905145,0.5978285,1.1357548,-2.234046,0.77478373,0.06336036,-0.46881437,0.9826646,-1.5724001,1.7657942,-0.33468395,0.4115287,0.565609,-2.6022477,1.3125098,-1.4194789,0.22493564,0.288959,-1.1118221,0.49867868,0.30272555,0.7223172,-0.9032297,-1.1218897,0.15904793,1.4438324,-0.4644184,-0.3731473,-1.0724646,-0.50856125,0.4385348
mouse1_lib2.final_cell_0240,-0.70707744,0.03869493,0.14790402,0.29394996,0.6649526,1.5120673,1.1259099,-0.9618176,0.3276528,0.73395085,-0.23008123,-1.8871031,-0.11484882,-1.3456774,-1.0596043,-1.0518275,-0.46305728,1.7026482,1.3052999,-0.3644345,-1.3016253,-0.19797242,0.60510886,0.25787336,0.89142084,2.168699,-0.06136614,0.28593194,-1.0444288,-0.8652974,0.47781366,0.056696817,1.5319667,0.3696918,-0.46748057,-0.44754618,-0.79312503,0.38022402,-1.2628129,0.25921774,-0.393329,0.3821749,0.29403824,-2.584697,0.25929826,1.5199904,-0.3512848,1.342155,0.5543946,-0.11001097
mouse1_lib2.final_cell_0241,-0.70281416,-0.11039981,0.18419425,1.0421258,0.3426524,2.4115143,0.80333763,-1.441792,1.6212085,0.8137108,0.10745478,-0.73553693,0.6737336,-2.5966327,-0.7732471,1.4911771,-0.28187048,0.6009939,0.5338705,-0.050256595,-0.7055655,0.0231148,1.0055197,-0.5626341,1.064519,0.70541286,-2.1483958,-0.5146008,-1.4799529,-0.32651377,1.2451407,-0.10138333,1.6033373,-0.11634979,-0.2993125,0.7472611,-1.399134,0.063943796,-1.5695795,0.47352177,-0.016569644,-0.26109296,-0.050789356,-2.267346,0.478879,-0.15845633,-0.7463463,2.057177,0.10064304,0.121060014
mouse1_lib2.final_cell_0242,0.15415663,0.66295344,1.445998,-0.12578955,0.66669154,-0.06406814,0.62492067,0.10157491,0.67915297,0.11874202,0.07333106,-0.18130252,0.9727082,-1.496753,-0.96616066,-0.6439816,-0.067439884,-0.3609747,0.5075397,0.1131527,-1.5038092,0.29561087,0.35388932,-0.20550284,0.14787385,-0.15764494,-0.16471256,0.4777391,0.2744984,-0.23717313,0.7978879,-0.14478633,-1.1458956,0.4929137,0.029447973,-0.08316554,-1.2391751,0.8387067,0.18611726,-0.9342346,0.5240764,0.10967684,0.7174169,-0.09078264,0.3457561,-1.0576506,0.46549588,0.9958381,-0.024145588,0.43906564
mouse1_lib2.final_cell_0243,-0.8814229,-0.13778563,0.26863432,0.75127804,1.0398564,2.3697996,1.8300657,-0.7718562,0.18427102,0.6493119,-0.49453804,-1.6505141,-0.15776064,-0.748317,-1.1819305,-0.23983425,-0.39458483,2.5949671,1.111824,-0.33949313,-1.0766001,-0.4344145,0.45755017,0.1773344,1.4541637,2.237273,-0.613534,0.6984638,-1.5514708,-0.9354074,0.44149008,0.12393625,1.3152387,0.78425264,-0.77078867,-0.37338057,-1.3825544,-0.12723836,-1.5104359,0.7623969,-0.8172127,0.022237122,0.3648819,-3.2941847,0.64724183,1.8639808,-1.0276661,1.516826,1.0810213,-0.23802565
mouse1_lib2.final_cell_0244,1.2006049,0.9236582,0.45490688,1.4156297,0.74060154,0.33599332,-0.24642825,0.03300764,0.4628632,-0.8943186,0.84096944,0.92238414,0.020072982,-0.56826067,-0.08444479,-1.4807324,-0.11629415,-0.66671145,-0.57793945,0.34678897,0.044932112,1.1715908,0.4529589,0.6585617,-0.031227652,0.07710225,0.5252515,0.23358269,0.2939601,-0.39883777,0.6275369,0.8575481,-0.5929259,0.22063997,-1.3196276,-0.15412076,0.45309356,-0.04596301,0.47543335,0.049720176,0.39963648,-1.34775,0.7133298,0.4667296,0.6242442,-2.65001,0.9931926,-1.4554156,-0.95397615,0.5311828
mouse1_lib2.final_cell_0245,0.064939424,0.55974054,-0.8728999,0.2507859,0.12436545,0.2694682,0.15904057,0.47500408,0.2790916,0.9436598,1.6479379,1.4246267,-1.0665388,0.113814294,0.022946268,-0.6998767,0.519335,-0.6622663,-1.5254624,-1.7796345,0.38030005,2.0451458,-1.816118,0.7550527,-1.2216827,-0.00061032176,1.3161678,-1.3777406,2.2477021,-0.82265484,0.41622144,0.36831912,-3.288612,1.3897551,-1.6704977,0.65098554,-0.710243,-1.0906397,-0.29707968,-0.13347042,0.80357194,-0.29609406,-1.03427,0.39823458,1.0914856,0.18729752,-0.6489468,-0.2518986,-0.28684628,0.97194153
mouse1_lib2.final_cell_0246,0.17380966,0.27476588,1.2178545,-0.76888025,0.8043378,0.8199614,0.56315905,0.7748849,0.82924855,-0.5887803,-0.24163201,-0.4861479,0.7940469,-0.5350418,-3.2587051,-1.445585,-0.07633225,1.26988,0.94891185,0.51594365,-1.7967253,-0.04202926,0.4736442,-0.59029675,0.34974912,1.3402278,-0.65680087,0.24403723,-0.90582895,0.44324887,0.43734282,0.07772596,0.7474007,0.11754468,-0.47648942,-0.8493381,-1.2654738,1.0583166,-0.51910543,0.10267273,0.15601605,-0.01065138,1.9978871,1.0883557,-0.023618907,-0.08659059,-0.6092406,0.44766426,0.43183056,0.38252056
mouse1_lib2.final_cell_0247,-0.12725212,-0.57389164,-0.27604228,0.64690405,0.2662543,-0.30303395,-1.009492,-0.7133567,0.6217648,0.11045562,0.40569746,-0.700109,0.78501487,-0.7187979,0.10542068,0.1477004,-0.53002334,0.11274037,0.40063548,0.93347293,-0.77808964,0.18606997,0.5515655,0.33607,0.57560706,-0.026650786,-0.9686711,0.19869806,-0.18003386,0.019632235,0.57794106,0.6648393,1.01441,-0.02308619,-0.13189813,-0.066869214,-0.2822272,0.27579847,-0.7733768,0.69858843,0.43325597,-0.1329819,-0.33611357,-0.7081667,-0.0610058,-1.047421,0.70396394,-0.14108963,0.41641608,0.4556587
mouse1_lib2.final_cell_0248,-0.3040563,0.20070337,-1.187655,0.51831514,0.1689964,1.8613513,0.40938985,-0.3085556,0.462305,1.8748544,2.3827884,2.0948904,-2.469669,1.0860665,0.5191349,-0.5978551,1.0860085,-0.91521525,-3.3308926,-2.5827427,2.5467849,1.2786825,-3.0141485,1.3153597,0.40748933,0.82585466,0.9429898,-3.492163,1.989494,-0.3585565,0.0220564,0.6734669,-2.3757756,0.8605237,-4.0665207,0.9230247,1.0384321,-2.7362766,0.50059503,1.5911372,0.65814316,-0.69025654,-2.7663767,-1.6293354,2.069882,0.43516123,-1.2289152,-0.08924891,-0.69463944,1.2889009
mouse1_lib2.final_cell_0249,-0.42508513,-0.28847083,1.0046978,0.6901649,0.4316602,0.8125963,0.744527,-1.3662044,0.058244303,0.57658887,0.022517055,-1.1242367,-0.17369114,-0.039380044,0.5900147,-0.3094349,-0.26215702,0.941976,0.6240617,0.2354514,-1.328259,-0.3151023,0.14865638,0.44044784,0.98953587,0.60297227,-0.48304167,0.40343994,-0.41901338,-0.2647379,0.6658808,0.9855021,0.21463263,0.7555661,-0.48632616,0.15144305,-0.5264158,-0.008090347,-1.059484,0.9459595,-0.28620967,-0.59268504,-0.4847679,-2.519995,0.6240914,-0.4450612,0.07286093,0.035840675,1.0870326,0.410031
mouse1_lib2.final_cell_0250,-0.5407025,0.29937455,-0.73121053,-0.96549624,0.1478379,-0.5869383,0.095670156,0.6481847,-0.068376586,0.85841703,1.0016285,-0.70764613,0.1763976,0.054579616,-0.12520772,-1.7611315,0.9492346,-0.39788586,-0.09661104,-0.24873444,-0.48792648,-0.5395513,-0.5768404,0.44072202,-0.27610615,-0.3106622,-0.14942744,-1.005991,0.48596644,0.26335937,0.8497684,0.3502745,-1.3399217,0.20958301,-0.8486793,1.0577701,-0.033417583,-0.81244534,0.4594916,-0.72369725,0.71743107,0.5674186,-0.4911376,-0.108254105,0.2518359,-0.16243038,0.40246332,1.240117,0.2490943,0.1490503
mouse1_lib2.final_cell_0251,-0.12890361,-1.7629077,-2.8540592,-3.5597148,-0.29937822,-1.6294639,-4.4500947,1.041649,1.1971819,2.3310792,2.0024233,-1.1355821,0.45031202,1.879287,1.3135191,-2.3618689,1.3650793,0.7513017,0.89225703,0.7243814,-0.9186851,-3.1976647,-4.295196,0.80700636,0.10790165,-1.5382038,0.4236745,-2.2867765,1.7115465,0.9639666,-0.76061,1.0944638,-0.29481778,1.8020787,2.9071763,1.3916521,2.9527533,-0.6206646,3.876277,-0.8749982,2.5108457,0.056607753,-0.11089265,-0.41835824,-0.3689961,2.8274941,0.43069762,-0.3331458,-1.2292749,-3.9419074
mouse1_lib2.final_cell_0252,0.46525848,1.5785189,0.61775416,0.2500378,0.86452484,0.29001322,0.85455745,0.9895664,0.66331416,-0.29508835,0.3336455,0.4078541,0.22040777,-0.38293403,-0.5509217,-0.37972122,0.4996856,-0.28711224,-0.43909767,0.49435213,0.06594314,0.33224833,0.54650915,0.1327672,-0.28087237,0.036286242,-0.03032142,0.88220584,0.046995103,-0.5074831,0.7333545,0.14127705,-1.3629806,0.37726113,-0.75552773,-0.21337602,-0.19462433,0.36885166,-0.06086515,-0.37042364,0.46521643,-1.3207316,0.8842257,-0.31950504,0.66029066,-1.8476665,0.4022243,0.37994748,-0.54425263,0.0046996325
mouse1_lib2.final_cell_0253,0.67547107,-2.703075,-3.144664,0.7287496,-0.30283797,-0.900633,-3.033588,-2.8179688,0.5631218,0.24728468,-1.1555606,-1.1737292,1.9021033,-0.2617036,0.5244622,7.3030586,-1.8428085,0.78134036,1.747796,1.7005659,0.36183095,-2.6350834,2.7415009,-0.5157902,4.385429,-0.5882872,-5.1490183,1.5194836,-0.6479536,1.0042076,0.2852775,0.85402954,5.139325,0.78419757,0.0029740334,-0.32635367,-1.6259781,1.3067219,-3.9556856,1.6553159,1.2523949,0.6641349,-2.6130078,-0.98952436,-1.3067908,1.2031727,-0.6833309,1.2307086,1.0971777,1.197076
mouse1_lib2.final_cell_0254,0.41753536,0.18924297,1.6020766,-0.3482418,0.779537,0.7230725,0.4105957,0.09528728,0.73423815,0.26526186,-0.13216648,-0.94751537,0.56707877,-0.7900633,-0.20711169,-0.2997219,-0.23042923,0.24012703,1.0502557,1.2022378,-1.2677463,-0.8340818,0.53435296,0.20966844,0.50949526,0.03681779,-0.8661789,0.14410247,-0.89510417,-0.2755671,0.5042589,0.25150678,0.08386493,-0.1270827,0.89895093,-0.47760773,0.6523837,0.72488195,0.40403485,0.078546576,0.42943993,-1.354697,0.6808753,-0.98585474,0.4634684,-0.5449873,0.16121188,0.2567923,-0.33793366,-0.016329154
mouse1_lib2.final_cell_0255,-0.5204365,-0.20112082,0.10919294,0.24029043,0.25979716,0.15484509,0.541896,-0.8797205,0.2925957,0.7135732,0.010230392,-0.9664118,0.09526257,-0.7136281,0.060057312,0.2303409,-0.4362364,0.6328962,0.60597724,0.32761467,-1.0091838,-0.10688887,0.7776571,0.36375743,0.56706136,0.60885733,-0.92907035,0.067899615,-0.17289989,-0.33418325,0.647961,0.44656435,0.26750654,0.14908713,-0.5658624,-0.111187816,-0.6372832,0.3990669,-1.4749341,0.5850787,0.22352366,-0.14602476,-0.48469493,-1.2945292,0.21829952,-0.090871125,-0.15509737,0.8803628,0.5420483,0.6555577
mouse1_lib2.final_cell_0256,0.62514603,0.48800412,0.56340694,-0.25925377,0.5017107,0.5711112,1.060881,0.55177295,0.84906274,-0.63621604,0.1504958,0.65337574,0.81202245,-1.1212513,-1.3878694,-0.0759356,-0.35605088,0.1172367,0.4066956,0.5677437,-0.8153881,0.106710166,0.8502542,-0.58322775,0.17693883,0.19063072,-0.5935794,0.7129096,-0.414917,-0.21341753,1.0328082,-0.32686248,-0.46876037,0.27152622,0.033523887,-0.37304097,-1.0141973,1.1901578,-0.8959711,-0.29326114,0.61667985,-0.94001514,1.4164556,0.62872267,0.32538065,-1.1500244,-0.24490753,0.540255,-0.4793368,0.013811901
mouse1_lib2.final_cell_0257,-1.22851,-1.8160284,-4.8374143,-0.052195422,-0.6925226,-4.222691,-1.6010071,-0.5528824,0.14256603,2.1761916,1.5113382,-1.6938602,0.33617413,0.552693,0.9911293,-0.55132794,1.1707859,1.8061564,1.5397011,-0.7278786,-0.98927665,0.64114124,-1.9421289,1.2240418,-2.2402556,-1.4482188,-0.52750206,-1.2471989,2.2005396,1.1494861,-0.18046495,1.7541668,-0.33606482,1.0941768,-0.3273181,3.606604,-1.1849263,-1.1453607,-0.06810176,-0.17135614,2.0000057,0.6076985,-2.5573018,0.2764193,-0.90460396,2.7596047,-0.33147717,0.20041524,1.1931498,-0.95472497
mouse1_lib2.final_cell_0258,0.66941184,-0.34192893,-0.30990124,0.15492806,-0.06338209,1.0164083,-0.6282719,0.6309015,0.28949332,0.5363772,2.041324,2.1920977,-1.1251848,0.6427342,0.75166273,-1.4703286,1.1194438,-0.9571896,-2.3335552,-1.467265,1.8234143,1.0043781,-2.7168334,0.81744516,-0.27741578,-0.5219461,0.9750229,-2.964572,1.9738618,0.48139393,0.14826785,0.8560301,-3.1902187,1.1820635,-1.3390313,0.8920551,0.44195858,-3.7654784,0.117612064,0.70901775,0.59567964,-0.51567966,-1.4213274,0.55610895,1.144436,0.0023279488,-0.34678507,-1.8042601,-0.47559375,1.8041626
mouse1_lib2.final_cell_0259,1.1466386,-0.6667306,-0.6931075,0.19562411,-0.29401147,1.1379025,-0.9955074,0.76811564,0.29082468,-0.014719605,2.2409518,1.9453948,-1.2351725,0.4572305,0.749634,-1.498182,0.31591168,-1.4432197,-1.7791315,-1.0491177,2.0456119,1.3937693,-2.277365,0.8654274,-0.80677676,-0.3658309,1.2708637,-3.0692701,1.7748405,0.13799502,0.0044398606,0.95374346,-2.5025117,1.0551277,-1.098752,0.7561017,0.7830442,-2.9420998,-0.23519093,1.1729254,0.5896058,-1.3663385,-1.1471413,0.59346104,0.85005915,0.28609324,0.014412552,-2.8678346,-0.6193211,1.595662
mouse1_lib2.final_cell_0260,-0.72990113,-2.2806644,-3.1323626,-1.0662167,-0.25574154,-1.5586311,-8.34338,-0.44917428,0.9054635,1.428055,1.8628542,-1.6530964,0.50204015,1.7517316,0.23745796,-0.85615534,1.0493119,0.6740779,1.0791509,0.23201662,-2.158897,-0.0068430603,-1.4978427,0.99654233,-0.51389754,-1.3741488,-0.30085596,-1.1605707,1.8956331,0.20026247,-0.67017245,2.347508,1.1526608,1.3191761,1.0342389,1.1348703,0.3071597,-0.88696676,1.367519,0.83885187,1.7102648,1.2839513,-0.76784503,0.9445517,-1.4189305,1.5014248,0.7749513,-0.77412236,1.6503663,0.1688791
