,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
human1_lib3.final_cell_0418,23.774427,-11.545764,20.172901,10.925962,0.4830797,6.1153846,0.529118,12.009922,3.8529298,8.529882,2.1121306,-0.20254606,6.620396,0.21829976,-1.414717,-4.6266284,-1.2202742,4.6568146,1.8417772,2.2020185,-4.237956,0.75269294,5.8304715,6.185084,-3.562949,5.296633,-3.3241143,1.5873429,5.0541806,4.727519,2.4151335,0.5643563,-0.14319181,-0.45346147,-3.9116082,-6.272252,0.6158468,-0.12483633,-1.1957757,3.3514853,-2.0030353,0.20628609,1.7277509,0.27058256,0.9773321,1.7628231,0.8726355,1.5718504,-2.385716,1.065529
human4_lib3.final_cell_0089,-14.935676,6.153228,8.491053,31.174545,-2.6029356,-4.8506575,2.5814493,-8.670867,7.545929,20.692863,2.047274,8.120204,-5.1609874,0.96275747,-9.058271,-2.4868386,-0.15138882,4.9534993,3.2944129,-5.2385993,-2.2000747,1.9473807,-3.1634343,0.029649872,0.87979835,0.9026274,-2.3484907,0.72775376,0.047002703,-0.19252066,-0.58660823,1.0820152,-1.3786945,1.9140058,0.396291,-0.59343326,1.0423822,-0.3915962,-4.15772,0.90390015,-0.09677802,2.3046548,-0.6609606,1.0585284,1.1727694,-0.8387953,-0.2791762,0.38503537,-1.7317976,1.1688598
human4_lib3.final_cell_0689,-21.201551,5.311153,24.348488,-13.834784,2.0894713,3.5279596,0.3365601,-0.84998953,-0.7060356,13.633064,-11.316303,1.3369397,-1.2067289,6.5161858,-2.1643505,0.67241573,0.38423094,5.2122464,-0.8091078,2.0386882,2.0606163,-1.6571815,1.6588295,2.2862008,-0.8989309,4.623559,1.3191214,-5.8322196,3.3973887,-0.50611466,-2.5242276,1.5289599,1.0999095,2.8270411,-1.9007833,0.3156525,-1.1554661,3.0159993,0.20924228,0.08738913,-0.7354253,-4.079697,1.2135803,1.7493597,0.41700295,-3.1713805,-0.03585352,-3.7565925,-0.8367021,-2.1698353
human3_lib2.final_cell_0539,-12.44262,-5.046178,-22.662008,7.8482265,2.1896737,13.171432,2.7780507,-4.726184,0.5743535,-4.951505,19.194292,4.149211,-3.4854448,4.60045,4.5023575,-14.024196,-6.974912,-3.5607831,-4.7421002,-0.60902953,-5.529133,-6.4559865,2.0069623,0.5864959,-2.0502667,-1.1480823,-5.003393,-3.4299877,3.0338078,-1.0460899,2.0538702,4.4672246,2.5530624,0.4508257,-0.6859899,-0.26965496,1.3602294,-0.22347741,-0.6822306,1.2813867,3.54341,2.2789905,-1.6743094,2.8609884,2.7604945,-1.9238718,0.7915846,-1.0243318,1.9231493,0.04506755
human3_lib3.final_cell_0568,-17.593937,-3.070985,0.8668769,-22.24371,5.280961,26.644426,0.7310536,0.53843266,-8.734289,6.3448405,-1.4911009,-4.5038843,6.0931506,-2.9242325,0.82779324,5.093459,2.4983277,1.2113686,1.6208099,-2.2867942,4.532666,-3.9981005,1.145511,-2.4735935,2.17582,-1.6531706,-2.527386,2.8872862,1.2004328,-0.7204534,-0.119260624,0.06767957,-1.322751,0.88457954,-0.4000967,2.1368175,-1.1069331,-1.1888787,-0.40352243,-1.8013313,0.1029415,1.6094499,0.83646506,0.5773274,-0.6866978,-0.4113863,0.5044536,-0.39603788,-0.33794367,2.6169934
human2_lib2.final_cell_0235,-28.936749,3.083665,31.968945,-22.872423,-2.4717877,-18.401896,-1.8082249,-9.567033,-0.22729608,-13.274775,-1.507081,-1.8567909,3.90735,1.0890245,-2.6554432,-5.165014,-1.8144376,0.98789424,-1.0132352,-1.53869,0.5951842,0.7196483,1.2553627,-1.054024,1.506403,-0.9825485,-1.7078704,1.0257444,0.34002793,1.0944651,0.4320637,0.10753525,-0.4988112,-0.9305528,0.06813889,1.2190504,-0.142099,-1.1671704,-0.78120434,-0.14823237,-1.1856612,1.2279236,0.00051152706,-0.8095523,1.0758878,0.6206958,-0.109583095,1.9449438,2.0321891,0.6744304
human2_lib3.final_cell_0282,-30.927408,9.212912,36.546753,-17.665762,-3.680098,-16.682486,-1.807909,-11.960985,1.086104,-6.4243097,-5.7099757,-2.727917,3.791911,-2.7354922,-2.1055596,-7.402274,-1.0423489,4.59479,-4.0065527,-3.146392,0.3685876,-0.18479474,-0.01572615,-2.3301003,0.89132357,-1.3899281,-1.4314713,-0.9771506,2.359915,4.066393,-1.7418913,-3.0555348,1.8683187,-1.5797931,-0.31653348,1.1883091,-1.5057098,-1.3365506,-0.63290596,-1.060963,-2.0879374,1.2602526,0.06936067,-0.44753253,1.8923308,-2.2027261,2.4598227,0.50113034,3.1776676,-1.4210179
human3_lib2.final_cell_0637,56.45487,-17.665876,3.3114946,5.182967,3.400393,17.548483,-1.6516922,-3.4186296,17.979446,-10.670379,-13.392869,0.11073031,-0.89616466,1.4598134,-4.052713,3.1651464,-0.16134141,5.4256234,1.9169315,-0.5345532,-6.1653156,-2.6822562,1.423389,0.1127965,-2.657928,7.6128416,-3.8927834,8.285594,-2.0075002,2.525273,2.0649672,1.4419353,2.5642426,-3.1436362,-1.2830203,-1.382271,-0.26274124,3.8989968,3.0821838,-0.5166848,-1.4022127,0.774795,0.072616525,0.9884364,-0.6297344,-1.1509733,-0.52867824,0.30696028,-1.5971085,0.14535248
human3_lib1.final_cell_0495,65.52899,-22.877686,16.249954,11.804596,1.5910652,30.159193,-5.242859,-6.581028,30.238638,-18.72425,-17.230846,-0.35207462,-6.57318,-3.444704,2.1931977,1.1225635,-5.3644366,-0.88694835,-0.8300218,2.4472039,4.627397,-3.9220374,-2.7448123,-0.8319163,4.706247,-0.7112451,4.1709166,-1.5079918,2.6267316,-0.76315403,0.9525072,0.9811629,1.5608745,0.57130367,0.9994661,2.0153356,2.9151595,-1.5621977,1.8713758,0.48543215,-0.6842473,0.5661729,-0.55566716,-2.2037587,0.70479965,-0.6533212,-0.6452222,0.39361998,-2.3408499,0.9333912
human4_lib3.final_cell_0639,29.320227,-26.45339,-13.032583,-4.1047654,0.51429045,-12.789778,0.23621069,-0.121944115,-6.5657196,4.058263,2.1968834,1.7384174,-0.47460157,0.07734589,-0.86782986,-2.135281,-1.1453626,1.329669,7.7729387,0.8385756,-7.6053805,0.9867982,-5.034549,2.3061392,2.479159,1.6838226,-4.8875833,0.47191176,2.434175,-0.38180143,0.89736545,-2.5845068,-0.46602756,1.5282218,-1.5202372,-1.072817,-1.706567,1.1337063,-0.17840043,1.2542849,-2.8044076,0.6451819,-0.0670663,1.3905267,-1.6476314,0.587754,0.8477628,1.4939622,-0.17324473,-0.72472596
human1_lib2.final_cell_0314,-31.99203,5.0779877,-9.840161,22.777033,-0.38538468,0.93049693,-0.12776399,0.38488263,-7.1532054,-2.1640098,-11.188814,-4.2397804,-0.20708527,-3.2442236,7.8301663,-0.7831253,1.7334129,-0.42568687,-0.3510992,1.8579837,-0.024787992,5.1177764,0.39752072,-1.6661675,3.151886,3.5499997,-1.9218982,-1.5458469,-2.632072,-0.8236673,-0.42536718,0.4575397,-0.06303619,-0.1767858,-0.39618748,-0.8501525,2.3018203,-0.4253497,0.7429199,0.92305213,-0.2600398,-0.42687544,0.6158094,0.9228261,0.8593464,-0.97292227,0.23563737,0.834515,0.2648627,1.5283295
human3_lib2.final_cell_0255,-16.772577,-6.306651,-3.8614771,-20.019672,4.4001637,21.685703,1.0928056,-2.4873254,-2.0210276,0.8265266,12.669914,2.2935545,-4.5459914,-3.2350845,0.2635026,3.2353048,0.55353594,-1.2718132,0.79836035,-0.8528751,-0.85454065,1.4963956,-0.20403571,-1.7114118,0.6830302,-0.2887199,1.5656049,-0.13185659,-3.3370569,0.2041657,-0.59432054,-1.6934552,0.5156126,-2.8354638,0.40914544,-0.251428,0.9382366,-1.1044002,1.1388768,-3.0676377,-1.4729581,2.5308073,-0.6047333,0.24417798,-1.3501122,-1.6279287,0.41144356,-0.50433016,0.28502473,1.0464051
human2_lib1.final_cell_0282,-30.48289,6.6581874,-3.2064035,21.888182,-1.8172184,-10.330611,0.34925288,-14.232639,9.500822,-5.0352497,8.723923,1.584877,6.4315915,-5.7555575,-2.4741964,11.030045,4.33091,0.93625796,2.875439,-3.1330702,0.4232872,-1.3453732,-1.0602018,1.3903835,-2.0562901,-3.0637274,0.89922106,-0.3758471,0.914971,1.4264476,0.44104522,0.3008406,-0.4172627,-0.39229104,0.42112976,-0.09942855,1.5695158,2.1825325,-0.3009331,1.2794826,0.7061859,-1.35463,-0.6906665,0.50271976,0.044900984,0.06535488,0.23576578,-0.00057032704,0.7624578,-0.6837846
human4_lib3.final_cell_0160,26.749691,-28.021193,-22.370127,-5.0254035,1.1042957,-16.362017,-0.24099782,-0.21659121,-7.661901,4.0810347,0.5044949,0.5323645,-0.03142616,0.84389853,-4.8401766,-0.15975255,-2.0537558,-1.9206641,9.77997,-0.43232936,-6.6774163,-2.6985261,-3.2835317,-0.4945867,5.563456,0.39163357,-1.7837391,-1.7784973,0.04991382,0.3686688,-0.80024296,-1.5588328,-0.3087016,1.7081895,-0.64665365,1.0479679,0.7794199,0.362117,-2.0602694,-1.0833179,-0.2483685,-1.1337034,0.8362481,0.4550438,-2.5060477,0.6414346,2.3086097,1.2855645,0.8878439,0.027456138
human3_lib4.final_cell_0307,65.382256,-17.069447,10.975813,11.170284,2.38332,25.031666,-5.008967,-6.501406,26.074518,-12.7011795,-20.489407,-1.5477645,-0.8851841,0.11481589,-1.7758664,-2.0933516,-2.548627,4.021188,-0.6187707,-3.9260156,-2.4284134,-8.943269,-1.6223733,-2.66074,3.6858606,6.8820987,6.318918,4.816105,-0.23105684,2.9406524,1.9928355,3.734722,0.73826146,-2.064123,-0.97999245,2.0246432,3.130776,0.7519871,4.9751463,-1.3160957,1.0853636,0.8682285,-2.050921,-1.7852871,1.6553321,-1.0078248,-0.5050493,0.33286405,-1.8450577,-0.7287835
human3_lib1.final_cell_0459,-23.220415,-2.3484483,-23.22674,8.662014,0.77126,8.717142,2.2671356,-1.2372403,-8.476721,-12.959904,9.289821,-0.32857355,-3.5922706,1.6355033,6.333428,-4.35538,-1.6103168,3.7157624,0.21631572,-3.220163,4.2543583,-3.5472667,1.6859603,-2.5522032,1.0367513,2.04256,1.540318,2.749838,0.269518,1.0651913,-2.3785367,-2.44933,0.66401404,1.3200198,0.6762771,-0.96520424,-0.24768992,1.5519848,-1.2069945,0.43530872,-0.17147896,-2.539864,0.37091887,0.18192975,-1.1692188,0.3629477,-0.5472726,-0.068181604,-1.5895597,-0.2839236
human4_lib3.final_cell_0052,-29.333576,13.767926,3.4363508,30.062956,-3.4637144,-4.924797,1.3181412,-10.1481,7.7587695,16.791023,1.7487484,7.7140036,-7.628294,-4.2530518,-5.2547493,-2.7122324,-0.6645129,1.2824485,-0.6369465,-3.4551973,0.9418643,0.9296987,-0.5378783,-0.508717,2.4599438,-3.5619948,-1.0640212,4.684848,0.7281078,-1.0078382,0.8385892,0.7798596,-0.29254332,2.248531,1.3445008,0.64306056,0.032148853,1.6812084,-1.1084886,-1.2504534,-1.046336,0.8606055,0.7286628,-0.9409622,1.0402201,-0.18373108,0.6315941,-1.2066065,-0.27016065,-0.5828136
human2_lib3.final_cell_0383,13.185403,-29.532934,-38.794758,-14.381884,3.3740675,-18.62738,0.42726246,3.149366,-7.498952,-6.864475,5.190857,-1.5562783,-2.079917,-0.86668557,-2.222474,5.6585035,-0.17203161,-4.5863643,3.1811934,3.5892894,0.9085682,-3.3918836,-0.42730072,2.146012,7.158619,-2.490638,0.12163892,-2.8605943,3.157679,-0.90251386,8.061231,-3.454982,0.83215654,-3.2902365,2.4283013,-1.012311,0.25495738,-1.3581063,1.7098757,4.019413,-4.2444153,0.72091776,4.166479,0.46020192,4.3844867,-1.479626,-0.49758807,-2.8631325,0.0063947123,-0.87415236
human1_lib3.final_cell_0704,32.63422,25.571419,2.1794286,-5.853546,18.325567,-7.3161716,69.808,2.0691285,4.02688,1.1390128,-2.0402727,5.9835405,-1.1446416,13.157958,4.379985,3.903325,9.135302,45.161278,2.9324343,29.98188,-11.110129,-3.4082267,5.8401694,-6.9951644,1.3829417,-10.213378,2.0519996,1.3256636,0.08320713,-2.3367374,-0.0629815,1.7419964,0.1701679,-1.5897487,0.7565663,-1.182064,0.69994533,-0.5781382,0.6419868,0.29933926,-2.014865,-1.5404817,-2.469559,0.3975111,1.3494105,-0.77732563,-1.4207836,0.865649,-2.0857925,1.4775922
human2_lib2.final_cell_0466,-28.422983,2.9240727,34.162796,-25.27779,-1.8406969,-19.917664,-1.7309114,-8.563641,0.058622316,-12.741532,-2.4527307,-0.55034983,3.2615142,3.3906662,-1.0823525,-5.7286425,-1.8742083,2.6620293,-1.0810654,-2.2435675,1.57387,0.5004406,0.7194649,1.0803144,2.580542,-0.21329466,-1.6551054,0.98841494,-0.24180546,0.07570681,1.7452213,2.6897743,-0.8651086,-0.8295051,-0.20427747,2.5316672,-0.8482592,0.16530696,-1.3715465,0.53089297,-0.15172859,-0.5934713,1.0238388,-0.04837799,0.8498864,1.1147413,0.35580736,1.539179,0.7015511,1.3909739
human4_lib3.final_cell_0559,-20.688046,-0.9313343,17.247377,-9.574182,-0.35318977,-6.6687565,-1.6004556,-0.07739686,-0.013072462,4.1509185,-4.4479566,7.297835,-14.589994,9.835823,-2.4809995,2.7822554,-0.24787314,-1.8489298,2.2728496,2.3878114,-2.949219,3.4643266,1.4767566,0.8773786,-4.063292,3.0985677,1.8833616,-7.6532936,1.7407569,-0.31379926,-2.7960048,-0.11004894,1.8179567,2.3859258,-0.38712645,-0.9673304,1.612886,3.1917362,3.2168648,-3.631382,1.2053192,-0.95737773,1.7338085,0.49683905,-2.8427768,-1.7850792,-0.5571353,-4.234043,-2.0000794,0.9418717
human1_lib1.final_cell_0517,-22.770164,-3.3966646,-22.527802,10.10884,1.0341436,1.3916612,1.5230794,4.915925,-8.45781,-16.021969,-2.7192473,-4.4146156,-0.051407367,5.436416,2.2300308,5.0286875,2.3354936,3.415322,3.5736988,1.1175886,3.134075,4.8161964,0.27165446,-0.8131308,-1.224233,7.0476007,1.9184551,-3.3136637,0.6368291,0.18328586,-0.5941373,-1.433857,-0.70816857,-0.42783576,-0.54241,-1.0232794,1.4874374,-2.9666638,-0.66820776,0.55435354,0.11607686,0.32746443,-1.0822998,0.70040095,0.064130425,0.3740995,0.09153414,1.1009829,-0.49660787,-0.09463735
human1_lib3.final_cell_0272,-30.116312,11.417152,8.283203,25.06775,-1.654423,-7.903364,-0.45238963,-13.487205,7.9240627,11.114165,0.8427814,-3.0850148,7.496276,-13.996121,5.3415403,0.5081456,-0.5567391,-14.354185,-9.296316,17.019789,-8.741817,-10.4237175,5.7775993,6.381958,-2.5087419,3.3298929,4.04217,-0.17710061,0.26953098,-4.0191774,0.8052457,-2.054934,-3.6796072,-4.5462155,2.1967614,3.2758198,-4.7820854,0.0069462657,-3.0813684,-3.7852898,0.75250906,3.5878022,0.9961428,-4.0059342,-2.8426225,0.8832827,1.8948984,0.8164521,-3.2911284,0.30888718
human2_lib2.final_cell_0047,-26.90771,2.5026982,8.02337,2.9346654,-3.6119852,-18.201899,-4.317954,25.33789,18.100086,-6.7923884,9.810914,-2.737644,9.600867,-6.2859592,0.094940394,-0.5651366,1.2637727,2.7288706,1.3143474,-2.3634896,-1.0848374,0.5168799,-2.9100492,0.20067926,0.6757763,-0.37907174,-0.37761652,2.263243,-3.3845007,-4.634948,0.29501623,0.03675653,6.9467006,4.4804325,-0.33714765,-0.8386877,-1.4936697,-7.477643,4.7153945,-3.699486,3.426453,-1.2507585,2.8990977,1.7623264,1.5503482,0.2676875,0.74792147,-0.16631892,0.43129772,0.6623503
human1_lib2.final_cell_0167,-30.677095,6.5143356,-11.624522,21.797173,-2.2543838,1.3924617,-0.18385687,1.467365,-7.5502963,-3.026332,-10.223909,-6.1875505,0.55359864,-4.082815,5.712927,-2.0432203,0.33006918,-5.15989,-1.4398106,4.8909993,-3.2644413,4.9493957,0.12156415,-2.7631948,0.98212016,-0.26029205,0.016382106,1.6619115,0.33089122,0.08235341,0.78445965,1.3373458,0.23677328,1.4857696,0.2959845,0.19506738,-0.6482278,0.9335309,1.0368593,-1.7723438,-0.8056056,-0.015810527,0.12918125,-0.07454081,0.14478444,0.33945572,-0.28849268,0.20391671,0.26821035,-0.27468413
human1_lib2.final_cell_0522,-29.96489,7.0412636,-11.995567,24.0108,-1.428815,0.9329497,0.08053928,0.654535,-6.6167703,-2.3676243,-9.191955,-3.5246992,-1.9301313,0.15508018,5.8999615,-1.37901,0.9634477,0.13467877,-1.0417708,5.4327164,-0.6322343,5.1014004,0.6986355,-0.20803964,0.5574232,4.905538,0.63700885,-1.2060376,2.231699,-0.26680186,0.752926,0.37328428,0.6796196,-0.5909121,-1.4197202,1.5127282,-3.4631693,-1.7787678,0.9679473,-0.33577892,-0.27135402,0.04043848,-0.061386995,-1.5570992,-0.88553774,0.92400867,0.90280384,-0.5729143,0.56321377,-0.9990371
human3_lib2.final_cell_0753,55.772717,-24.520699,4.7819037,7.4427533,1.2130326,24.29964,-3.917032,-3.6599045,24.31047,-19.14863,-11.724948,1.5032865,-6.038205,-2.2336314,-1.8129734,1.9886107,-4.6103125,-1.6437315,0.83489853,1.371462,-2.5284588,-1.6653157,-4.939814,-1.0096828,3.4338255,-0.42886603,-3.6474829,-0.42625922,0.8407202,-1.7401713,-2.0428193,-2.1783936,0.21037394,0.23831102,2.0276566,4.411191,-0.72022605,0.88857067,0.8361292,0.648382,-0.4724941,-0.473894,-2.2727315,-1.1589496,0.1472878,-1.2380494,0.5943675,1.1737875,-2.6331158,0.68201625
human3_lib2.final_cell_0382,-15.639958,-4.682652,-25.109337,8.795771,2.0842516,11.599731,1.5292467,-3.2247014,-3.9474263,-3.0361385,0.5873467,-3.6771798,7.0512514,15.639616,-11.472135,-0.3566561,-3.6350513,-4.6240554,0.07141663,1.2598071,1.81354,-2.410406,-2.7780051,1.4321887,-2.7743292,-4.513044,1.8885393,-1.207178,-4.5436425,0.22553356,0.14884746,0.7883243,1.8336625,-0.009993121,0.3175919,-0.3764705,-0.15893486,-1.0502706,-0.20702963,-0.053818222,-1.2782304,0.7274394,0.3341804,-0.47595936,-0.97448623,0.62092245,0.079943,1.9352865,-0.6222845,1.1505806
human1_lib3.final_cell_0241,53.1112,-17.909782,21.180492,20.55609,1.6142472,11.877006,-3.5868,5.8260875,-2.0457087,-9.5388565,-8.720312,-0.2520682,-1.0091512,-0.9589187,0.15657452,7.3131194,0.24377787,4.2737913,-3.0359793,-7.806067,-6.466909,-0.8397888,15.642985,8.177257,0.37917024,-0.69264287,1.6518002,1.68362,-5.606612,1.781303,2.9083278,-0.8838622,-2.8076217,0.737811,-3.0190392,-5.6533093,-3.1024668,-0.22751518,2.3614979,0.19622102,3.028843,-0.6102561,0.5532811,-3.0293226,1.002508,-0.41312623,-0.7580623,-0.5691514,3.4076362,0.78942037
human3_lib2.final_cell_0820,-18.105122,-4.6684265,-27.770649,3.126861,1.81882,9.613091,2.5742798,3.2229903,-9.565011,-19.058386,11.648584,1.2266616,-5.6804295,3.852529,6.5434785,-2.9424396,-1.2926383,5.2708306,1.4965708,-3.6148696,4.5191517,-1.5020224,2.1009502,-1.560488,-1.4544798,4.8268285,1.9744987,2.0550094,4.8203483,1.2279866,-1.5223839,-4.2705717,-0.53617656,1.1968404,1.5935857,-0.3679555,-1.2335086,0.16397935,-1.2707108,0.10569751,2.2164538,-0.5216075,-0.7195501,1.2470958,-0.10235775,0.9526171,-1.0201799,-0.4436413,-1.3720701,-0.96624726
human1_lib3.final_cell_0208,-30.819633,5.1749525,-7.1175814,17.727232,-1.7620134,0.2944995,0.2905012,-0.5665232,-3.8144326,-1.2798029,-5.968902,-6.0782943,4.8688173,-5.423302,4.8255324,0.02065961,1.1286873,-3.7026093,-0.55037546,1.9565253,-2.5278769,2.0251024,-1.9983118,-2.8213043,0.715487,-1.9045687,-0.9558685,2.7472825,-2.0677428,-0.88105196,-0.5441954,0.5734863,-0.01363449,3.5548518,0.61884606,-2.0164459,2.374288,0.3470435,-0.78658473,-0.6120905,-2.1001747,1.774346,-0.194151,-1.3609612,0.8405586,-0.8804537,0.07579431,-0.07423909,-0.61903226,1.043936
human3_lib1.final_cell_0030,-15.835064,-7.9472966,-15.405308,-3.3580797,1.3250669,-0.29606557,-1.3630865,28.473862,7.594926,-9.186983,10.908057,-0.98382235,-0.53573847,-3.1460216,-6.398945,-2.3577726,-0.53477204,-1.2296798,0.4658167,1.5317596,-0.038837545,0.9632938,0.62861776,0.35670727,-1.0310856,-1.8464472,1.2343057,-0.941292,-0.80288386,2.249556,1.0704929,2.103241,-3.5176904,-2.3076177,-0.90427846,1.8958924,1.1069303,1.1597831,0.24361235,-0.15661852,-0.5263216,-1.2827073,0.51591694,0.8137021,0.05404698,-1.8090526,1.079872,1.0472587,1.0670358,1.0981843
human2_lib2.final_cell_0232,-35.101204,8.1342325,1.5650173,23.136261,-3.163583,-13.837572,-0.29274687,-14.523473,12.466499,-5.897614,9.247795,-0.6695757,12.176351,-9.885486,1.357783,11.67342,5.973829,2.405152,3.0601733,-3.7290084,-0.87483007,-1.1311437,-2.7886658,1.682802,-2.1546977,-2.8092587,1.0816418,-0.83830047,1.7251579,2.2709203,-0.42343453,1.0337938,1.4085798,0.3698988,-0.056892358,0.03919257,1.0522966,2.3871045,0.2599432,1.2895558,0.60612017,-1.093024,0.25319356,0.9390185,0.52250534,-0.1775432,-0.1352312,-0.83126223,1.1524934,0.95429015
human2_lib2.final_cell_0064,-33.321022,4.337387,-6.377189,16.831676,-2.3997316,-8.6440115,0.36333796,-10.021246,4.364565,-10.717283,7.679424,-0.5136127,3.8766456,-8.786612,2.3343124,8.444335,4.7321224,0.88495725,2.2625926,-1.9791881,0.9116616,-1.1718364,-0.8889848,-0.86053663,-1.1548679,-2.120801,2.2337766,1.7499248,0.53184193,2.9855626,-0.891885,-0.2369083,0.59947634,0.8516074,0.4038424,-1.0178173,1.4514033,2.2019272,-0.0765302,0.7840234,-1.1365612,-1.7355671,0.33524412,-1.3759907,-0.064742625,0.4551464,0.36468923,0.88033926,1.2842871,-0.18753435
human3_lib4.final_cell_0464,1.3839381,-17.106525,-5.74208,-23.489185,4.344922,-4.2321525,0.28623024,-4.0773134,-0.74456745,8.154945,3.9646566,3.5718317,-3.4295797,-2.8451154,1.6114672,0.7167616,-0.49605915,-1.7721448,0.4925955,1.4265212,-3.5029864,1.966888,-3.3364856,4.604698,-1.7795782,0.8822998,3.0362859,0.9711413,-2.2908275,-4.8298507,2.211801,2.4408321,-1.4150575,4.131919,1.3061061,-2.7546947,1.8681957,1.3885753,2.3094056,2.8856258,-3.929678,-1.7750032,1.4208236,-0.9914996,0.55022013,0.41890478,-0.68489,-0.8902941,-0.8597989,-2.2109158
human3_lib1.final_cell_0467,-9.048156,-8.510307,1.8780676,-26.09494,6.2356253,31.399876,-0.33532947,-1.0570375,0.8865088,9.958134,5.6187615,-2.015712,5.192528,-2.9140031,-2.220667,6.2379527,0.6583026,-2.2839584,1.1666526,1.3504579,0.47496578,4.1123037,4.4105353,-3.0728393,3.7787018,0.7101114,-0.9327532,-0.795394,2.5773306,1.5453562,-0.50942844,0.5281216,3.0139725,-0.60057974,-0.2680001,0.6852776,0.50679994,0.7837444,0.0022022128,1.2545382,2.122208,0.85915655,-0.69778323,-0.4666658,-0.40446538,1.1131063,1.5479116,0.27968106,-0.9099568,1.0694888
human3_lib3.final_cell_0507,-23.757725,-2.5260112,-22.359348,9.975961,0.9401989,6.913911,2.1126926,-2.4339066,-4.953802,-10.52524,11.461839,1.5462984,-5.365414,0.4352702,1.9975346,-2.7517016,-1.7662681,-1.5424995,-0.55948025,0.41349068,2.0343034,-4.4894443,2.3635657,-2.0567758,0.35652274,-0.1326561,0.19595768,1.9610243,-0.6770673,0.8416099,-0.3208286,0.94286925,1.1842228,1.1223178,-0.5357293,-0.5823777,-0.64795536,0.75871736,-0.29693905,0.76266944,-0.5077957,-1.6640018,0.037648305,-0.34792644,-1.3006829,0.38059324,0.17060632,-0.07574117,-0.8654838,-0.4381214
human1_lib2.final_cell_0077,-29.626932,7.4369164,-7.430608,22.44934,-0.17642,6.495203,0.09983265,-4.2956114,-8.145365,3.9109595,-12.43343,-4.971519,1.7627093,-1.0932356,5.376427,-4.7910733,-1.1469693,-2.9992177,-2.7082415,2.3295412,-1.7818804,1.8698858,0.37967733,-1.0369587,1.7087865,-1.4499058,-1.5382018,-0.22164616,-2.184291,-0.9422787,-0.019960552,0.34536624,-0.97039545,-0.23977864,0.45677528,0.19866818,0.3081904,1.2419169,0.99453443,-1.1112006,0.0626889,-0.98953307,0.8916605,0.93752164,0.50526434,-0.31538028,-0.7184317,0.026950106,-0.19864881,-0.36331666
human3_lib1.final_cell_0416,-15.980392,-3.6694446,9.957353,-18.21972,5.019397,24.214148,1.0519233,-4.9043264,0.08290629,11.329371,8.645985,2.7815418,-1.7936926,-4.040767,6.7036424,-2.1390321,-0.53367335,2.258085,-1.1548939,-2.3667974,-2.8435764,3.9858825,-4.0111384,1.0607202,2.2072113,-0.1787713,0.42660758,-0.5068628,-1.9474702,0.16178668,0.17690025,-0.5237477,0.29914007,-1.8282094,0.3707788,0.0050465986,-0.1321775,-0.6045818,-1.1974305,-0.6304057,0.5809804,1.087925,-0.099360205,-0.8497194,-0.38231304,-1.9836788,-0.0317557,-1.4789388,1.1979253,0.7985631
human1_lib1.final_cell_0252,-25.973917,9.712019,20.655117,9.228164,-0.63645965,-11.415038,-2.1008353,26.0807,8.060027,20.120234,-14.771577,-1.8876206,4.3726006,-0.87845474,9.465339,-9.179512,-0.23581943,7.388648,-4.8521276,3.0083518,3.5178945,-5.3349404,-2.5014832,6.339617,1.8437974,6.945791,-1.7095364,-1.9841074,2.0663893,-3.6180234,-0.6495421,-0.44866195,1.2994773,-1.7074264,-0.18769586,1.3015088,-3.5973167,2.0964518,-4.728395,4.538235,-0.62732214,2.6766455,0.08028427,-4.923319,-1.6490321,1.0733905,2.7579665,-3.3671656,-0.4734731,1.6475512
human3_lib2.final_cell_0261,-18.555082,-8.952005,-28.633352,0.96453446,0.21916021,-5.0934525,1.4349195,3.8520248,-2.3286366,-25.132235,13.511217,-1.2467169,-1.3500121,2.5199912,-4.5747004,11.251072,2.8700116,-2.085652,3.7595103,0.8893155,4.1040425,-1.6344806,-0.40309834,-2.373514,-0.41866386,0.88545394,3.8013012,2.3242216,0.054229308,2.1578765,0.9055174,2.791632,2.9860795,2.0438013,-0.3445393,-1.4905319,0.434817,-0.79331326,-3.409228,2.0094118,0.22783056,-0.96105087,-1.8271292,0.17748803,-0.6792438,-0.98751694,1.9402893,0.67388475,-0.72835773,-0.44779894
human3_lib1.final_cell_0772,60.079113,-31.89666,24.550652,16.544958,-0.64629066,19.429863,-3.099506,0.7040453,9.868084,-14.784138,0.4116722,4.1990886,-5.137793,-1.8266484,2.022783,2.4304137,-3.5906448,-3.275489,-3.2291331,6.3505135,3.2744431,5.1757617,-5.700202,6.4848523,1.7208935,-6.3288474,-7.565487,-2.7899127,1.9098625,-1.9408747,-3.8924472,-3.6826084,-0.15561214,2.8102167,-1.2971869,-0.47873986,-1.2399817,0.2804575,-3.7388718,-1.3959004,-1.2435719,-2.5029454,0.6856864,0.7245245,-0.43188807,2.7788606,-0.49243537,0.058907695,3.193469,-1.5157847
