,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
human2_lib2.final_cell_0218,0.54746133,1.105986,-0.99168587,0.41781083,0.09524476,0.7029332,-0.27093756,-0.37827614,-0.6920168,-0.2196772,0.33070827,-0.20836048,0.14223967,1.056967,0.34731686,0.16201904,0.051515847,1.3515427,-1.873514,0.04309708,0.32429922,0.54862684,-0.04241219,0.013992406,-0.51916194,0.5354428,-0.09177697,0.23360562,0.13759129,-0.28449944,0.79119575,-0.36210513,-0.07389486,0.59094954,0.25730866,-1.1251113,0.62667966,0.44576356,0.23946717,-0.013873104,-0.9162451,0.7870111,0.5379663,-0.34927082,0.0305405,-1.110518,-0.31612223,0.4396108,-0.02394399,0.039739862
human1_lib2.final_cell_0221,-0.46724623,-0.8706387,0.017386854,0.2060963,0.14198056,0.10060139,0.58240306,0.35014576,0.621745,0.35161918,-0.26469833,0.6282488,0.1345295,0.05397672,0.22522017,-0.58943546,0.27747315,0.21898347,0.5702937,0.26439467,0.2590544,0.41579902,-0.29349476,-0.4810385,0.76739967,-0.06176372,0.6663977,0.44184086,0.46910357,0.12416199,0.95315224,0.7111764,1.0664731,-0.045785703,0.3020252,0.3416091,0.3636831,-0.24580438,-0.03743721,-0.00067538396,-0.64859694,-0.07372349,-0.11467169,0.5153633,0.28327674,0.014421095,0.28406513,-0.0102199465,0.3973237,0.32886177
human3_lib3.final_cell_0134,0.376854,1.6441003,0.19109407,0.13677491,0.24731925,0.44446576,-0.23518376,-0.093230516,-0.3507796,-0.108900055,1.1698589,-0.23067418,-0.1792478,0.6606644,1.1610044,0.9760423,0.22185035,0.9464513,-2.2254674,-1.174833,0.19404459,0.39119714,-0.3776309,-2.543691,-1.1683041,0.010847256,0.38620758,0.7795872,0.8429676,1.3109624,1.0468743,-0.49291536,0.40547314,0.60160464,0.2408212,-0.45578653,1.2167,0.8392843,0.064577155,0.6984396,-0.53812724,-0.36542663,0.09546918,-0.54933506,-0.19575638,-0.927597,0.45624253,0.58158976,-0.11074503,-0.7636796
human4_lib3.final_cell_0515,-0.3673421,-0.8737877,-0.13554558,-0.17714842,0.9140526,0.2116414,0.15677874,0.28460008,0.45354605,-0.23912545,-0.52555776,0.19412494,0.001571618,0.064941585,0.19111456,-0.1451424,-0.016738206,0.6686765,-0.02028776,0.7711041,-0.14326623,0.3010501,-0.1517567,0.095035054,0.3048004,0.47770673,0.51378345,0.17310467,0.1637862,0.28315064,1.4295355,0.17658901,0.40242508,0.22199646,0.39503902,0.23620841,0.7928267,-0.21636085,-0.19021127,0.33771425,-0.5998033,0.03929312,0.2481705,0.45876548,0.063652694,0.5604549,-0.2671274,0.026182458,0.3718346,0.68499756
human1_lib3.final_cell_0676,-0.1706537,0.43168074,-0.034323126,0.24533217,0.8202749,0.53429794,0.25018495,-0.19780952,-0.74571365,0.027839437,0.9647132,-0.06601226,0.0758469,0.26630756,0.037154958,0.87680984,-0.50582737,0.16123044,-1.3613971,-0.08410859,-0.050401635,0.39334148,-0.091543786,-0.69618624,-0.5617831,0.28691387,0.35976648,0.34896788,0.010778114,0.28110453,0.5805233,1.1577091,0.22855002,-0.044575058,0.879178,-1.3785331,0.056239653,0.4843711,-0.3040022,0.6526541,-1.6193974,-0.14660859,0.5776667,-0.1333954,0.09893146,-1.3394011,0.6602683,0.31933153,0.12358386,-0.09689334
human1_lib3.final_cell_0036,0.77759176,-0.22722045,-0.46818656,0.1251976,0.52073765,0.0069695897,-0.22879447,0.6281161,0.85815996,0.18889138,-0.2313309,0.080816165,0.51166856,0.33854926,0.4320228,-0.2676427,-0.96097744,0.7539184,0.31304914,0.47699022,0.23393533,0.510402,0.040203214,-1.6262031,0.3761576,0.12922592,0.09048202,0.5094925,0.64097786,0.3811275,1.1035359,0.2817672,0.67076427,0.58227336,0.8859821,0.16942507,-1.4075308,0.58475363,-0.27001032,0.24997813,0.1450603,0.13401881,0.07566592,0.79655087,0.2365755,0.32403597,-0.071043745,-0.06017162,-0.3702227,0.32220933
human1_lib1.final_cell_0211,-0.9096614,-1.2607895,-0.10301715,0.05682492,0.46673098,0.06647937,0.46036887,0.42703196,0.6002794,0.43083602,-0.2657468,0.1212828,0.51097345,-0.29413393,0.12748863,-0.19806992,0.0386208,0.5077424,0.47280324,0.6378449,0.0981049,0.3085087,-0.6878645,-0.5192256,0.6499475,-0.05608265,0.4545986,0.5377413,0.46339357,0.3856497,0.9868825,0.49473876,1.1759156,-0.19306424,0.42860502,0.5015527,0.2331255,-0.5015085,-0.30403623,0.24082708,-1.0659941,-0.27611533,0.116034955,0.52376974,0.20477214,0.2551072,0.035855718,0.13468832,0.2980814,-0.015886307
human1_lib1.final_cell_0350,0.10537195,1.1635773,-0.32856947,0.13706052,0.30412105,0.5097648,-0.13218607,-0.15388098,-0.5932977,-0.07372697,1.5129932,0.33199695,0.059930667,0.35363105,0.690245,0.83577,-0.13129956,0.5947492,-1.5954229,-0.7172013,-0.04066681,0.7309988,0.19129711,-2.0682914,-1.1913713,-0.07059333,0.67661375,0.48327085,0.40390444,1.3637645,0.9122847,0.14436847,0.26334625,0.3490913,0.53876543,-1.4067371,0.8010467,0.52845633,-0.15645128,0.4223575,-1.2104683,-0.15783617,0.32008624,-0.21866396,0.4333767,-0.6996635,0.7564657,0.35231864,0.21590105,-0.017345533
human3_lib3.final_cell_0638,0.664454,1.3458793,0.07592416,0.7236078,-0.0029015467,1.0444621,-0.14264952,-0.5535811,-0.48448277,-0.015634641,0.26057878,-0.034583215,-0.4377607,0.85580647,0.6353859,-0.16045457,0.19318809,1.038413,-2.3397403,0.050894022,-0.38025895,0.4240191,0.23882979,-0.17433172,-0.21094745,0.7071589,-0.40643397,0.43445706,-0.20558037,0.2526995,0.24406163,-0.66051,0.24526423,0.3027803,0.56945235,-1.3101834,0.18204488,0.61491567,0.84525496,0.32134014,-0.5904043,0.678238,0.6273883,-0.66990644,-0.13160002,-1.0555384,0.58914816,0.16154997,0.15503359,0.09657242
human3_lib4.final_cell_0589,-0.14644465,-0.34557498,0.04948318,0.13618466,0.09705732,0.09185791,-0.04812245,0.67061704,1.0049636,0.3776046,-0.15832895,-0.2241555,-0.123196654,0.22957751,0.60185176,-0.29646468,0.5107875,0.43023065,-0.12482131,-0.023243234,-0.018794559,0.21737944,-0.044272095,-0.31564984,0.22768772,0.22897276,0.23368111,0.4149823,0.33276096,0.48067498,1.1514453,-0.2526924,0.80702525,0.37646505,0.47635853,0.36852816,0.5638317,-0.006310243,0.20895845,0.26056424,0.016235836,-0.065896414,-0.22971627,0.10487928,-0.052823294,-0.10481655,-0.50815433,0.15083441,0.25140738,0.051534146
human1_lib2.final_cell_0096,-0.44400638,-0.93712795,0.07319605,0.22095184,0.09227187,0.12220581,0.49965233,0.55193746,0.71679115,0.18864492,-0.37726474,0.27442133,0.27601606,0.10286845,0.16674428,-0.50390387,0.26341724,0.36088583,0.48519886,0.20134339,0.25870314,0.27450737,-0.62599576,-0.7256182,0.78611153,-0.09472935,0.60646284,0.4070845,0.4492694,0.35598686,1.0449548,0.5704442,1.0765063,0.097961865,0.4747311,0.3966603,0.5203602,-0.10583623,-0.03419383,0.0329854,-0.541036,-0.19981056,-0.12302019,0.46467528,0.2760986,0.19714388,-0.12658995,0.11844505,0.21029724,0.06724974
human3_lib1.final_cell_0521,0.8655782,0.2796445,-0.22540979,-0.23448895,-0.34016028,0.31647646,-0.20932502,0.39917335,0.5555305,0.10059917,-0.8461488,-0.0047969893,0.20164406,0.19491284,0.4853413,-0.40671968,0.50539005,-0.16922826,0.03522352,-0.061497122,0.11438342,0.2675923,-0.101153344,0.5660426,0.18330996,0.15398145,-0.05802217,0.51082146,0.11803074,0.087386996,0.70816904,-0.26159754,-0.558754,0.12353593,0.094175994,0.50694156,0.6213878,0.71634966,0.38288695,0.46705124,0.7554224,-0.08476388,-0.53547764,0.33825448,0.11974943,-0.25132126,-0.23723751,0.3222385,0.1614163,0.27864116
human1_lib1.final_cell_0507,-0.030990262,0.67158455,-0.084980905,0.23713447,0.38118306,0.44081175,-0.15934204,0.4163574,-0.33694923,0.1112201,1.152557,0.03633474,-0.12541404,0.21047685,0.5126736,0.9486973,-0.22590303,0.27312484,-0.9587761,-0.6331702,-0.29126328,0.57210654,0.08473517,-2.0744784,-0.65233815,-0.110260636,0.65067434,0.33967292,0.3447376,1.6788359,0.87632126,-0.0401735,0.4471585,0.6015379,0.60832715,-1.2326216,0.9055715,0.41406593,-0.002001278,0.56361866,-1.019217,-0.44455433,0.4713676,-0.16555586,0.2763983,-0.2753528,0.6283513,0.122044995,0.21812172,0.2593708
human2_lib1.final_cell_0017,-0.77285594,-1.1059823,0.11990112,0.052595254,0.09217272,0.080820605,0.62451243,0.39033633,0.6238047,-0.064930245,-0.45161125,0.08029993,0.6246868,0.32339853,0.2460417,-0.14820419,0.29003108,0.20731214,0.25144693,0.34506923,0.19987696,0.2892566,-0.43768036,-0.43086132,0.61485255,-0.021029547,0.21383929,0.4432426,0.15241706,0.070831716,1.4438013,0.28696996,0.77491015,0.16554141,0.3304525,0.5811722,0.72290033,-0.39260456,-0.0514514,0.030964822,-0.53317696,-0.31486472,-0.01680854,0.903732,0.2876893,-0.02230333,-0.34695876,0.15499175,0.35527343,0.29650015
human2_lib2.final_cell_0370,-0.61225975,-1.0417495,-0.26499164,0.035292055,0.2437427,0.11089319,0.404593,0.13005333,0.5784953,-0.13820128,-0.48572028,-0.11025585,0.51725096,0.38814175,0.05726336,-0.009512134,0.36679697,0.18220618,0.1475837,0.6981604,0.45042703,0.3306302,-0.16772313,-0.62198436,0.49744406,-0.11512233,0.34401795,0.5057222,0.016767502,-0.08575632,1.5013281,0.23355538,0.70443,0.3335695,0.48061687,0.39099726,0.8185449,-0.3228695,-0.38045463,0.039323762,-0.6646171,-0.4548509,0.17260537,1.03332,0.33863753,-0.49066108,-0.36694175,0.2263536,0.42751026,0.112264015
human1_lib2.final_cell_0069,-0.48332387,-0.9801396,0.070370555,0.17774765,0.049643375,0.21751177,0.431172,0.41752148,0.94899017,0.3854424,-0.21779285,0.26308554,0.21188456,0.14941986,0.19316567,-0.5325797,0.13917045,0.15949646,0.607726,0.23706377,0.17202389,0.2731474,-0.27482042,-0.6379068,0.738404,0.13048968,0.55935276,0.5359661,0.4647318,0.3263392,0.941758,0.59943515,1.1279216,0.060865037,0.3824203,0.4983563,0.39003286,-0.15988652,0.07742456,-0.065371715,-0.27318028,-0.1048926,-0.24982508,0.3761348,0.3974315,0.26686233,0.0910295,0.11849718,0.3853624,0.13586988
human4_lib1.final_cell_0453,0.7027523,-0.19206564,-0.9225236,0.0003364645,1.3234112,0.116445035,0.37874264,0.5373453,0.6293823,0.13461396,0.012095064,0.21900024,0.40622422,0.017563242,0.48476243,0.054543495,-0.9873327,0.7713711,0.18911743,0.26551986,0.18240148,0.35390764,-0.20501247,-1.5975589,0.17591304,0.16996169,0.42989296,0.36438546,0.65376806,0.31027567,1.2032477,0.3168121,0.36206475,0.7253929,1.0495007,0.30618253,-0.8733876,0.57598335,-0.60114974,0.45051202,-0.2281331,0.25131455,0.071172535,0.49972028,0.44594646,0.7971151,-0.14298734,-0.20669506,-0.31513584,0.34824264
human1_lib3.final_cell_0489,0.716986,-0.14223765,-0.6446328,0.27606052,-0.083417356,0.36206204,0.25414133,0.21620396,0.42573708,0.098487176,-1.1259117,-0.07687564,0.25826547,0.23768003,0.29038545,-0.38121107,0.17215534,0.07615909,0.4208835,0.285887,0.24484012,0.4895954,-0.10980119,0.3307734,0.8472088,0.18875113,0.087653935,0.36344478,0.11683168,0.10726337,0.7083002,-0.12477444,-0.21961534,0.082069635,0.72833043,0.01220347,0.46453342,0.23566917,-0.03426104,0.14837459,0.51786804,0.050929673,-0.5343119,0.52828586,0.03308761,0.21187961,-0.3664379,-0.0015837699,-0.016751468,0.25600642
human1_lib1.final_cell_0392,-0.9182453,-0.58344185,0.03395608,-0.012034919,0.23651019,0.21218303,0.3708002,0.31878203,0.62477523,0.12637843,-0.09639171,0.5827989,0.12738976,0.3306226,0.2759089,-0.21136329,0.0050664097,0.48277417,0.021456502,0.3939227,0.13741143,0.38014138,-0.0729771,-0.35717794,0.4710313,-0.05606304,0.5080401,0.50490534,0.5019027,0.28741035,1.0554082,0.28847405,1.1564206,0.2475681,0.44738263,0.5400014,0.391918,-0.27987745,0.1273342,-0.06271669,-0.29193214,0.014510508,0.12808111,0.2274662,0.13045228,0.050332878,0.330411,0.11167496,0.34044954,0.1750294
human1_lib3.final_cell_0716,-0.7303842,-1.0236914,0.7514505,-0.07957928,0.24394631,-0.11524404,0.30968046,0.673905,0.48294592,0.43455106,-0.3942767,0.21666409,0.6266043,-0.27274764,0.3198954,-0.14327335,-0.2068944,0.3224258,0.6280016,0.5635577,-0.35514092,0.37040567,-0.7599892,-0.45230144,0.7418205,-0.035703786,0.30735108,0.61979777,0.660267,0.5727336,0.6365922,0.35984474,1.0995948,-0.39761022,0.21523334,0.49983272,0.10153566,-0.47023156,-0.24310738,0.16594675,-0.5126747,-0.010287617,-0.2648105,0.67597014,-0.00756732,0.51047486,0.42990315,0.1548459,0.44001073,0.03988655
human3_lib2.final_cell_0459,0.81842333,1.4234902,-0.7432203,0.14775488,-0.20002389,0.34824115,-0.4170481,-0.35562906,-0.65307474,-0.07097833,0.2981797,-0.020043653,-0.34485826,0.8533513,0.82745725,0.024417937,0.49084026,1.0768892,-2.1198494,-0.07372129,0.3003932,0.5331273,0.08660722,-0.22464445,-0.518972,0.67788553,-0.07347788,0.3280412,0.15584753,0.2123447,0.47736037,-0.07894504,0.020710822,0.15958455,0.24691619,-1.0100667,0.5809741,0.6677415,0.8940448,0.20783713,-0.47373497,0.66696894,0.19040659,-0.8210266,0.021420244,-1.2858064,0.6750334,0.50819176,-0.47062653,-0.36737227
human4_lib3.final_cell_0193,0.910556,0.40913397,-0.8329952,0.27357605,-0.5679046,0.33780336,0.08232261,0.21074384,0.44683105,-0.046091735,-1.0316079,0.0659195,0.37638786,0.43161434,0.48423755,-0.09521039,0.28599697,-0.21947958,0.45731604,-0.25136387,0.4026597,0.5371918,0.41774392,0.66007787,0.6250073,0.37517458,0.18100297,0.4283357,0.3010317,0.09468754,1.0207057,-0.49345884,-0.969135,0.3042365,0.6964234,0.25733176,0.6282105,0.320556,-0.09766152,0.37892157,0.9402228,0.37229165,-1.0901556,0.9619774,-0.026261318,0.68970925,-0.7210798,-0.15286033,0.36388496,0.56948423
human3_lib1.final_cell_0877,-0.26650608,-0.7155804,0.9225721,-0.3087703,0.03812536,0.19108295,0.6509867,0.6387328,0.9908465,0.40418488,-0.69985765,0.21713115,0.40176943,0.27746788,0.69909036,-0.5296669,0.4549154,0.25904208,0.20095795,0.37766135,-0.49959007,0.16531596,-0.14658946,0.17098823,1.0574144,0.20792268,-0.33537805,0.11890921,0.41190785,0.09048958,0.6563599,0.33355182,0.5901441,-0.26940122,0.4647777,0.92740214,0.24783625,-0.28889987,0.17904478,0.050642006,0.28909633,0.16203848,-0.8372675,0.19924322,0.14001566,0.25509715,0.07287351,0.5072874,0.37789893,0.046512093
human4_lib3.final_cell_0701,1.0426508,1.4740498,0.17532575,0.78826857,0.8675474,0.708055,-0.14554404,0.20146799,-0.72775,0.62133116,0.5814528,-0.16988966,-0.49457073,0.18994823,0.5715429,0.1935505,-0.41823232,1.3154359,-1.8129781,-0.21581966,-0.18370819,0.4065194,-0.501042,0.24725977,-0.12576115,0.5016684,-0.14239293,0.5569706,-0.0706121,0.31705868,-1.1510861,-0.43085492,0.67091036,0.30495268,0.5709457,-2.4628594,-0.82853806,0.39310518,0.31012633,0.09895779,-0.49564958,1.1340983,0.16057256,-1.8024176,-0.64973193,-0.11184987,0.91181254,0.6523981,0.21615383,0.19205682
human2_lib1.final_cell_0129,0.5624803,1.2062366,-0.80702645,0.17939647,-0.0021993443,0.3082267,-0.22968136,-0.44165906,-0.8288325,0.07549013,0.31014782,0.06135467,0.042922944,0.8072511,0.5900789,0.14514694,0.075727925,1.3766055,-1.5600661,0.18158668,-0.066637225,0.4979323,-0.029427364,0.14479938,-0.2823981,0.5517182,0.0027194582,0.12402654,0.40202445,0.17166159,0.819335,-0.3881904,-0.29701695,-0.028359592,0.32517552,-1.2654397,1.0925875,0.30216023,0.18897527,0.27947864,-1.222991,1.093917,0.021476388,-0.28713158,0.022704083,-1.3365023,0.06646878,0.37154478,-0.12485777,-0.21673651
human3_lib4.final_cell_0717,-0.10954398,1.4537337,-0.64610296,-0.0473934,-0.027793758,0.3263747,0.23992921,-0.5440196,-0.5861575,0.20340623,0.5534382,0.4381378,-0.3042213,0.9532373,0.71934175,0.42041245,0.56693125,0.9614233,-1.87058,-0.78114176,0.35748234,0.18079993,0.45800465,0.6484429,-0.46811664,0.07188086,-0.067448914,0.46352133,0.52331287,0.2020444,0.6107361,0.5135047,-0.22073302,0.2314386,0.7298154,0.054749012,0.46750298,0.64793104,0.94304436,0.09658978,-0.5651075,0.7510252,-0.35824502,-1.6487812,0.01262724,-1.2217861,0.91535324,0.4080425,0.15999036,-0.28114992
human2_lib3.final_cell_0548,0.89421046,0.015973762,-0.3116125,0.18502487,-0.74348676,0.109708756,0.556323,0.3185825,0.7867551,0.16000205,-0.9391582,-0.16981675,0.6256349,0.54236084,0.6360713,-0.25843155,0.5005111,-0.5895623,0.4974274,-0.6320129,0.07608829,0.66850716,0.15973595,0.21522155,0.8667772,0.5053658,-0.048332788,0.4385312,0.35028875,0.15727293,1.0527837,-0.35490656,-0.7332114,0.26807234,0.5537518,0.44799992,0.68807375,0.24515276,-0.23421621,0.37742433,0.97471863,-0.017565135,-1.2818699,1.3430922,0.1389944,0.33218348,-0.7455922,0.1003258,0.1474372,0.4916097
human4_lib1.final_cell_0558,0.8976998,0.061142176,0.6558682,0.17777932,-0.23688546,0.16337834,-0.10936068,0.16226533,0.57368124,-0.27777195,-1.2261701,-0.14458786,0.50860894,0.40912172,0.7498061,-0.47618443,-0.09608635,0.2939338,0.2554374,0.170474,-0.38281268,0.33165297,0.24280831,0.33757386,0.7405145,0.356802,-0.052018076,0.32209617,-0.0014043897,0.6006487,0.76602465,-0.32493576,-0.2051281,-0.2315248,0.8545549,-0.1506259,0.5978543,0.4496987,0.27067712,-0.19734421,1.0534377,0.62658906,-1.3694398,0.44871598,-0.20707116,0.74183303,-0.37079483,0.19151002,0.20720065,0.29059035
human3_lib2.final_cell_0601,0.74544597,0.39795268,-0.70151246,0.07680157,-0.48891625,0.3830247,0.1854562,0.45320663,0.71880895,0.39216852,-0.64361906,-0.07162063,0.51948124,0.37911284,0.5646151,-0.13325489,0.30087668,-0.35108876,0.057356812,-0.47065854,0.22624934,0.46795535,0.22210094,0.4138433,0.59939086,0.20433915,-0.15014394,0.43828693,0.06797749,0.1325054,0.34148914,-0.41810867,-0.32916626,0.3505828,0.45815378,0.21966866,0.3176666,0.59706736,0.35624602,0.22040623,0.8233852,0.10406918,-0.95751816,0.36629638,0.15882716,0.25005847,-0.12937006,0.22280449,0.13134177,0.17848156
human1_lib2.final_cell_0605,-1.2460672,-0.823971,0.2215038,-0.26017922,-0.051469214,0.22795856,0.31675065,0.45975134,0.60267127,0.5907797,0.41336292,0.9293784,0.43266892,0.12917744,-0.20683111,-0.03856825,0.045237377,0.120221764,0.54895973,0.90479285,-0.089219816,-0.12929523,0.27955025,-0.13147768,0.65929717,0.22730087,0.524034,0.12076348,0.5460575,0.057520434,1.2532508,0.8401657,0.81747127,0.23539796,0.5079245,0.31577563,0.7544468,-0.6022469,0.113209344,0.26865324,-1.2357013,0.049687486,0.06331146,0.37064892,0.156568,-0.38816574,-0.1103558,0.29810196,0.6988061,0.329975
human4_lib1.final_cell_0125,-0.5068552,-0.6123105,-0.43068472,-0.17770466,1.0056351,0.19475694,0.45059,0.23564877,0.73954326,0.31781238,-0.15835246,0.21105392,0.28603682,0.023204494,0.7496187,-0.016909316,-0.12447606,0.7797768,0.15772066,0.15875736,-0.14149246,0.12502354,-0.092662066,0.03791847,0.35188225,0.32641512,0.35550874,0.23639497,0.40119314,0.13748607,1.1744629,-0.4249886,0.5582753,0.29520428,0.22793455,0.53791225,0.9327044,-0.22195138,-0.19390368,0.18308967,-0.71921974,0.63230026,-0.34716815,0.26853117,0.3479789,0.84562004,-0.16261367,0.063425526,0.5795343,0.6338735
human1_lib3.final_cell_0728,-0.09169218,0.8792657,-0.6493077,0.22428162,0.7711282,0.52239865,-0.44199395,-0.3249171,-0.5706692,-0.014703706,1.7559584,0.50878954,0.17819548,0.04921708,0.5058565,0.9761094,-0.72010213,1.0723974,-1.4784868,-0.22604862,0.08490921,0.69281775,-0.0077501014,-2.8017383,-1.298066,0.094276935,0.77684194,0.32624388,0.43629783,1.6238608,0.8715418,0.18455994,0.74642265,0.35346022,0.43516594,-1.7440429,0.52677196,0.5552685,-0.29899764,0.50811607,-1.8845037,-0.32618478,0.90326434,-0.077707835,0.49919444,-0.29444322,0.9282054,0.34090558,0.15841189,-0.012611702
human3_lib3.final_cell_0379,1.0232308,0.09394576,0.123607546,-0.02362195,0.5519043,-0.01689905,-0.35592806,0.7013085,1.0464983,0.268942,-0.20220637,0.08743876,0.26819947,0.5048162,0.6594111,-0.27356955,-0.86106634,0.60131633,-0.02641464,0.24241266,-0.10626913,0.4436945,0.08070415,-1.3003469,0.44015563,0.275719,-0.20274937,0.40579855,0.22697134,0.6280939,0.8005465,-0.042321444,0.5484259,0.4790354,0.67102605,-0.11228156,-1.1140938,0.82612854,0.08746902,0.42712668,0.53441197,0.07795043,-0.20004155,0.42197925,0.03658485,-0.07492181,0.16657996,0.26471028,-0.32466352,0.31657332
human3_lib3.final_cell_0773,0.93411744,0.15209858,-1.0275984,0.17741428,-0.58822757,0.18818687,0.4494663,0.31763452,0.7107037,0.32891476,-0.66670656,-0.25130147,0.56255835,0.13225208,0.4112003,-0.20447357,0.7167431,-0.6054812,0.30761325,-0.5055845,0.12826148,0.47555548,0.3830374,0.616001,0.35446,0.18490206,-0.012319878,0.44758454,-0.12328218,0.45006835,0.7149487,-0.2910047,-0.78550816,0.22248864,0.65228784,0.5596756,0.6280463,0.53996664,0.4620773,0.12306389,1.0265851,-0.10423308,-1.16381,0.19039491,0.4527103,0.39042962,-0.5540247,0.05682318,0.2730304,0.03186609
human3_lib3.final_cell_0891,-0.27764487,-0.41936755,0.31567758,-0.18718936,-0.45447782,-0.05758427,0.29582214,0.48705313,0.8883684,0.34750623,-0.5152411,-0.0621621,0.6072812,0.40753326,0.60693496,0.0242123,0.3859009,-0.39068764,0.5809833,-0.37294668,0.1345835,0.526854,-0.036529496,0.42769316,0.6213045,-0.06456275,0.06622616,0.4818465,0.1463884,0.49935508,0.55755925,0.271822,0.28613937,-0.5208417,0.20745642,0.18391052,1.0286089,-0.13793288,0.025266059,-0.2221908,0.74201304,-0.16744433,-1.5708961,0.3900262,0.081733584,-0.017035583,0.09949643,0.5996187,0.55223763,-0.23734291
human1_lib3.final_cell_0049,0.9072834,0.22795482,-0.42418444,0.07612173,-0.45215002,0.27536494,0.29249787,0.7240834,0.45526016,0.29292294,-0.89010257,-0.012706365,0.6766796,0.2447745,0.5419997,-0.23670322,0.36913925,-0.29584908,0.6710871,-0.31409648,0.19827923,0.625228,0.15684834,0.12605366,0.88426256,-0.20320956,0.30496767,0.4157531,0.5498849,-0.030132182,0.75134945,-0.24119514,-0.48717442,0.29898128,0.5481425,0.59020627,0.45847908,0.22621234,-0.33711848,0.23555881,0.64953196,0.23265752,-1.1595323,0.8095278,-0.052634936,0.31075257,-0.62305367,0.14440833,0.16829093,0.31138605
human2_lib2.final_cell_0374,0.99232846,0.3007397,-0.84873,0.0069227703,-0.39801654,0.21694247,0.077407524,0.36881402,0.30198914,-0.13841279,-1.0110388,-0.090338424,0.6160154,0.7174747,0.5507179,-0.20091075,0.39512503,-0.057978235,0.11807885,0.12644419,0.18784034,0.80001324,0.14315474,0.083350815,0.50406015,0.12950523,-0.07439262,0.4499023,0.10898425,-0.1657089,1.1577201,-0.54199237,-0.74214494,0.5000687,0.5293803,0.3608872,0.70033264,0.21774524,-0.20228493,0.03482198,0.9065915,0.22029561,-0.7147685,1.1071014,0.13170674,-0.19916281,-0.6753781,-0.11066012,0.04647547,0.3315125
human4_lib3.final_cell_0617,0.6717446,0.051394,-0.8957007,-0.05148824,0.4810628,0.52777827,-0.9178728,0.12634306,0.78280467,-0.10472204,-1.2081546,-0.20872755,0.27356187,-0.037761968,0.6717096,-0.5701822,-0.23400071,0.8300042,0.110775076,0.4811831,-0.06401804,0.51807284,0.09483589,0.24798343,-0.02300208,0.15398157,0.16823873,0.2753701,0.30627012,0.113631725,0.72776103,-1.0742536,0.1816484,0.37607366,0.2567821,0.45175162,0.49915785,0.8753744,-0.15918595,-0.017326169,0.38476866,0.46547565,-0.036706552,0.8274527,0.1443909,0.8453546,-0.3896479,-0.18933652,0.21992806,0.48991823
human2_lib1.final_cell_0304,-0.38980156,-1.1215403,-0.11391607,-0.023399651,0.40414187,-0.020234361,0.5899307,0.2789498,0.48664182,0.004287496,-0.5427983,0.07775918,0.6415998,0.12382245,0.09038089,-0.15747839,0.15966208,0.46651378,0.3243868,0.735455,0.16491795,0.24646643,-0.72245884,-0.8962608,0.64224845,0.19652319,0.36851248,0.47877055,0.4384331,0.10220407,1.5379344,0.28650078,0.66521925,0.2678841,0.27493066,0.7118341,0.8267478,-0.349664,-0.3294528,0.19634837,-0.73590314,-0.3662088,0.13508016,0.97243077,0.17286652,0.09553734,-0.4326761,0.07002181,0.17616042,0.094382256
human4_lib1.final_cell_0479,1.1733907,0.33868104,-0.7604512,0.3260728,-0.50166786,0.30136323,0.13305004,0.20782226,0.46576035,0.051608235,-0.91049576,-0.061274234,0.41604164,0.33574563,0.40244353,-0.21938796,0.2349015,-0.14491786,0.5715743,-0.20426145,0.42449155,0.37695253,0.29114866,0.21614397,0.66634244,0.32624382,0.33985105,0.50454533,0.3977015,0.116361305,0.86935097,-0.454933,-0.77924407,0.41145864,0.63017875,0.150435,0.58371925,0.44958574,-0.12773722,0.27780637,0.7519342,0.4957336,-1.0810859,0.801799,0.18901333,0.7613109,-0.6662129,0.019170731,0.3692793,0.47571975
human3_lib2.final_cell_0801,0.8594726,-0.07180937,0.38793814,-0.29953843,-0.6321082,0.09451185,-0.019209549,0.48520568,0.752159,0.2661059,-0.63213253,-0.024324488,0.494703,0.24279393,0.38011593,-0.29163507,0.5740225,-0.3949017,0.6781221,-0.1564391,-0.18802178,0.3000213,0.20307177,0.19765821,0.33931106,0.080236256,-0.07541771,0.19638804,0.2246067,0.6844525,0.55691105,0.17574137,-0.49987128,-0.11653408,0.101184055,0.14038512,1.0334057,0.4123638,0.27951142,-0.12272284,1.0480288,-0.30826473,-1.2731426,0.13004422,0.31144798,0.14500122,-0.25687236,0.7591787,0.5566387,0.190519
human3_lib3.final_cell_0383,-0.34283212,-0.16471529,0.97715217,-0.2799568,0.3381752,0.13639243,-0.10966954,0.617864,0.8490079,0.20139916,-0.0614859,-0.3110625,-0.18062812,0.32236087,0.8128765,0.013265699,0.34929377,0.54985976,-0.6243008,0.037673444,-0.4977084,0.04012978,0.3275875,-0.35136992,0.061347745,0.2616638,0.19526866,0.34643397,0.66001076,0.5672368,1.0896099,-0.14947966,0.8653165,0.23178214,0.3730219,0.49757144,0.697979,0.03475601,0.19556403,0.28878498,-0.09309949,0.16084607,-0.40524924,-0.11550794,-0.24019778,0.026411062,-0.012105355,0.43691874,0.44316718,-0.00041784346
